ID;Active(0/1);Name;Categories (x,y,z_);Disponible para pedidos (0 = No, 1 = Si);Mostrar Precio (0 = No, 1 = Si);Description;Image URLs (x,y,z...);Gestor avanzado de inventario;Cuando no haya existencias;Referencia nº;Etiquetas (x,y,z...)
MIS-322 ;1;Tablero De Mercedez Benz ;17;1;0;<div><p>Tablero De Mercedez Benz</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/miscelanea/MIS-322.jpg;1;1;MIS-322 ;Tablero
MIS-323 ;1;Agarradera Tipo Changuera Gris ;17;1;0;<div><p>Agarradera Tipo Changuera Gris</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/miscelanea/MIS-323.jpg;1;1;MIS-323 ;Agarradera
MOLD-001 ;1;Tubo Acero Inoxidable 1 1/4” C.18 ;18;1;0;<div><p>Tubo Acero Inoxidable 1 1/4” C.18</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-001.jpg;1;1;MOLD-001 ;Molduras
MOLD-002 ;1;Tubo Aluminio 1 1/4” C.18 ;18;1;0;<div><p>Tubo Aluminio 1 1/4” C.18</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-002.jpg;1;1;MOLD-002 ;Molduras
MOLD-003 ;1;Moldura Escalón Ancha ;18;1;0;<div><p>Moldura Escalón Ancha</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-003.jpg;1;1;MOLD-003 ;Molduras
MOLD-004 ;1;Moldura Escalón Angosta ;18;1;0;<div><p>Moldura Escalón Angosta</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-004.jpg;1;1;MOLD-004 ;Molduras
MOLD-005 y 006;1;Moldura Escalón Marcopolo. Vivo Amarillo Para Moldura Escalon M.P. ;18;1;0;<div><p>Moldura Escalón Marcopolo. Vivo Amarillo Para Moldura Escalon M.P.</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-005.jpg;1;1;MOLD-005 y 006;Molduras
MOLD-008 ;1;Moldura Tapa Pijas ;18;1;0;<div><p>Moldura Tapa Pijas</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-008.jpg;1;1;MOLD-008 ;Molduras
MOLD-009 ;1;Moldura Tapa Avante 1” ;18;1;0;<div><p>Moldura Tapa Avante 1”</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-009.jpg;1;1;MOLD-009 ;Molduras
MOLD-010 ;1;Moldura Tapa 1/2” Caña 1” ;18;1;0;<div><p>Moldura Tapa 1/2” Caña 1”</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-010.jpg;1;1;MOLD-010 ;Molduras
MOLD-011 ;1;Moldura Base 1 1/4” ;18;1;0;<div><p>Moldura Base 1 1/4”</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-011.jpg;1;1;MOLD-011 ;Molduras
MOLD-012 ;1;Moldura Tapa De Avante 1 1/4” ;18;1;0;<div><p>Moldura Tapa De Avante 1 1/4”</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-012.jpg;1;1;MOLD-012 ;Molduras
MOLD-014 ;1;Moldura Riel De Piso Avante 6.10Mts ;18;1;0;<div><p>Moldura Riel De Piso Avante 6.10Mts</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-014.jpg;1;1;MOLD-014 ;Molduras
MOLD-015 ;1;Moldura Lateral Beccar ;18;1;0;<div><p>Moldura Lateral Beccar</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-015.jpg;1;1;MOLD-015 ;Molduras
MOLD-016 ;1;Moldura Tapa De Viaggio ;18;1;0;<div><p>Moldura Tapa De Viaggio</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-016.jpg;1;1;MOLD-016 ;Molduras
MOLD-017 ;1;Moldura Base De Viaggio ;18;1;0;<div><p>Moldura Base De Viaggio</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-017.jpg;1;1;MOLD-017 ;Molduras
MOLD-018 ;1;Moldura Regla Para Piso ;18;1;0;<div><p>Moldura Regla Para Piso</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-018.jpg;1;1;MOLD-018 ;Molduras
MOLD-019 ;1;Ángulo Lados Iguales 1/2” ;18;1;0;<div><p>Ángulo Lados Iguales 1/2”</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-019.jpg;1;1;MOLD-019 ;Molduras
MOLD-020 ;1;Ángulo Lados Iguales 3/4” ;18;1;0;<div><p>Ángulo Lados Iguales 3/4”</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-020.jpg;1;1;MOLD-020 ;Molduras
MOLD-021 ;1;Angulo Lados Iguales 1” ;18;1;0;<div><p>Angulo Lados Iguales 1”</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-021.jpg;1;1;MOLD-021 ;Molduras
MOLD-022 ;1;Moldura Pecho De Paloma ;18;1;0;<div><p>Moldura Pecho De Paloma</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-022.jpg;1;1;MOLD-022 ;Molduras
MOLD-023 ;1;Moldura Salpicadero ;18;1;0;<div><p>Moldura Salpicadero</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-023.jpg;1;1;MOLD-023 ;Molduras
MOLD-024 ;1;Moldura Base M.P. 120 ;18;1;0;<div><p>Moldura Base M.P. 120</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-024.jpg;1;1;MOLD-024 ;Molduras
MOLD-025 ;1;Moldura Tapa M.P. 120 ;18;1;0;<div><p>Moldura Tapa M.P. 120</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-025.jpg;1;1;MOLD-025 ;Molduras
MOLD-026 ;1;Moldura Trompa De Elefante ;18;1;0;<div><p>Moldura Trompa De Elefante</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-026.jpg;1;1;MOLD-026 ;Molduras
MOLD-027 ;1;Moldura Rinconera Chica ;18;1;0;<div><p>Moldura Rinconera Chica</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-027.jpg;1;1;MOLD-027 ;Molduras
MOLD-028 ;1;Moldura Rinconera Ancha ;18;1;0;<div><p>Moldura Rinconera Ancha</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-028.jpg;1;1;MOLD-028 ;Molduras
MOLD-029 ;1;Moldura Per l De Cajuela ;18;1;0;<div><p>Moldura Per l De Cajuela</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-029.jpg;1;1;MOLD-029 ;Molduras
MOLD-030 ;1;Moldura Base De Marcopolo ;18;1;0;<div><p>Moldura Base De Marcopolo</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/molduras/MOLD-030.jpg;1;1;MOLD-030 ;Molduras
PE-01 ;1;Conector Doble Para Plafón G7 ;19;1;0;<div><p>Conector Doble Para Plafón G7</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-01.jpg;1;1;PE-01 ;Partes Eléctricas
PE-02 ;1;Conector Triple Para Plafón G7 ;19;1;0;<div><p>Conector Triple Para Plafón G7</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-02.jpg;1;1;PE-02 ;Partes Eléctricas
PE-05 ;1;Reley 5 Puntas 12V ;19;1;0;<div><p>Reley 5 Puntas 12V</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-05.jpg;1;1;PE-05 ;Partes Eléctricas
PE-07 ;1;Flash Direccional Hella 3 Puntas 12V ;19;1;0;<div><p>Flash Direccional Hella 3 Puntas 12V</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-07.jpg,http://2b6e3b13.ngrok.io/images/partes_electricas/PE-07B.jpg;1;1;PE-07 ;Partes Eléctricas
PE-12 ;1;Alarma de Reversa Rect. Ch Lambada 12V ;19;1;0;<div><p>Alarma de Reversa Rect. Ch Lambada 12V</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-12.jpg;1;1;PE-12 ;Partes Eléctricas
PE-15 ;1;Alarma Continua 12-24V ;19;1;0;<div><p>Alarma Continua 12-24V</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-15.jpg;1;1;PE-15 ;Partes Eléctricas
PE-17 ;1;Sirena Automotriz 6 Tonos ;19;1;0;<div><p>Sirena Automotriz 6 Tonos</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-17.jpg;1;1;PE-17 ;Partes Eléctricas
PE-18 ;1;Cortacorriente Pollak ;19;1;0;<div><p>Cortacorriente Pollak</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-18.jpg;1;1;PE-18 ;Partes Eléctricas
PE-20 ;1;Solenoide Tipo Puerquito 12V ;19;1;0;<div><p>Solenoide Tipo Puerquito 12V</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-20.jpg;1;1;PE-20 ;Partes Eléctricas
PE-21 ;1;Encendedor Automotriz ;19;1;0;<div><p>Encendedor Automotriz</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-21.jpg,http://2b6e3b13.ngrok.io/images/partes_electricas/PE-21B.jpg;1;1;PE-21 ;Partes Eléctricas
PE-22 ;1;Conector Para Tubo De Luz 1 Polo ;19;1;0;<div><p>Conector Para Tubo De Luz 1 Polo</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-22.jpg;1;1;PE-22 ;Partes Eléctricas
PE-23 ;1;Conector Para Tubo De Luz 2 Polos ;19;1;0;<div><p>Conector Para Tubo De Luz 2 Polos</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-23.jpg;1;1;PE-23 ;Partes Eléctricas
PE-26 ;1;Flash Direccional Marilia 12V ;19;1;0;<div><p>Flash Direccional Marilia 12V</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-26.jpg;1;1;PE-26 ;Partes Eléctricas
PE-28 ;1;Cambio De Luz Sencillo ;19;1;0;<div><p>Cambio De Luz Sencillo</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-28.jpg;1;1;PE-28 ;Partes Eléctricas
PE-30 ;1;Vulvo Stop Mercedez Benz ;19;1;0;<div><p>Vulvo Stop Mercedez Benz</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-30.jpg,http://2b6e3b13.ngrok.io/images/partes_electricas/PE-30B.jpg;1;1;PE-30 ;Partes Eléctricas
PE-31 ;1;Vulvo De Reversa Keenworth ;19;1;0;<div><p>Vulvo De Reversa Keenworth</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-31.jpg,http://2b6e3b13.ngrok.io/images/partes_electricas/PE-31B.jpg;1;1;PE-31 ;Partes Eléctricas
PE-32 ;1;Vulvo Stop De Aire Dina ;19;1;0;<div><p>Vulvo Stop De Aire Dina</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-32.jpg,http://2b6e3b13.ngrok.io/images/partes_electricas/PE-32B.jpg;1;1;PE-32 ;Partes Eléctricas
PE-33 ;1;Conector Para Reley 5 Puntas ;19;1;0;<div><p>Conector Para Reley 5 Puntas</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-33.jpg;1;1;PE-33 ;Partes Eléctricas
PE-34 ;1;Conector Para Foco H4 Cerámica ;19;1;0;<div><p>Conector Para Foco H4 Cerámica</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-34.jpg;1;1;PE-34 ;Partes Eléctricas
PE-35 ;1;Conector Para Foco H4 Plastico ;19;1;0;<div><p>Conector Para Foco H4 Plastico</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-35.jpg;1;1;PE-35 ;Partes Eléctricas
PE-36 ;1;Conector Para Foco H7 Cerámica ;19;1;0;<div><p>Conector Para Foco H7 Cerámica</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-36.jpg;1;1;PE-36 ;Partes Eléctricas
PE-37 ;1;Porta Fusible De Clavija C 10 ;19;1;0;<div><p>Porta Fusible De Clavija C 10</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-37.jpg;1;1;PE-37 ;Partes Eléctricas
PE-38 ;1;Resistencia Termica 15A ;19;1;0;<div><p>Resistencia Termica 15A</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-38.jpg;1;1;PE-38 ;Partes Eléctricas
PE-41 ;1;Relevador 12V 20 Amperes 5 Terminales Mini ;19;1;0;<div><p>Relevador 12V 20 Amperes 5 Terminales Mini</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-41.jpg;1;1;PE-41 ;Partes Eléctricas
PE-45 ;1;Fusibles de Clavija Mediano (3 - 40 Amperes) ;19;1;0;<div><p>Fusibles de Clavija Mediano (3 - 40 Amperes)</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-42-51.jpg,http://2b6e3b13.ngrok.io/images/partes_electricas/PE-45.jpg;1;1;PE-45 ;Partes Eléctricas
PE-53 ;1;Fusible de Clavija Mini (5 - 30 Amperes);19;1;0;<div><p>Fusible de Clavija Mini (5 - 30 Amperes</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-53.jpg,http://2b6e3b13.ngrok.io/images/partes_electricas/PE-52-57.jpg;1;1;PE-53 ;Partes Eléctricas
PE-60 ;1;Vulbo de Reversa Chrysler ;19;1;0;<div><p>Vulbo de Reversa Chrysler</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-60.jpg;1;1;PE-60 ;Partes Eléctricas
PE-61 ;1;Vulvo De Stop Siemens ;19;1;0;<div><p>Vulvo De Stop Siemens</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-61.jpg,http://2b6e3b13.ngrok.io/images/partes_electricas/PE-61B.jpg;1;1;PE-61 ;Partes Eléctricas
PE-62 ;1;Alarma de Reversa Mac 12/24V ;19;1;0;<div><p>Alarma de Reversa Mac 12/24V</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-62.jpg;1;1;PE-62 ;Partes Eléctricas
PE-63 ;1;Alarma de Reversa Ecco 12/24V ;19;1;0;<div><p>Alarma de Reversa Ecco 12/24V</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-63.jpg;1;1;PE-63 ;Partes Eléctricas
PE-64 ;1;Claxon Tipo Bocho 12V N/O ;19;1;0;<div><p>Claxon Tipo Bocho 12V N/O</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-64.jpg;1;1;PE-64 ;Partes Eléctricas
PE-65 ;1;Claxon Redondo Bosch 24V ;19;1;0;<div><p>Claxon Redondo Bosch 24V</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-65.jpg;1;1;PE-65 ;Partes Eléctricas
PE-66 ;1;Juego de Bocina Automotriz Fiamm ;19;1;0;<div><p>Juego de Bocina Automotriz Fiamm</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-66.jpg;1;1;PE-66 ;Partes Eléctricas
PE-67 ;1;Juego Bocina Automotriz Tipo Tren ;19;1;0;<div><p>Juego Bocina Automotriz Tipo Tren</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-67.jpg;1;1;PE-67 ;Partes Eléctricas
PE-68 ;1;Switch de Luces Universal 1 ;19;1;0;<div><p>Switch de Luces Universal 1</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-68.jpg,http://2b6e3b13.ngrok.io/images/partes_electricas/PE-68B.jpg;1;1;PE-68 ;Partes Eléctricas
PE-69 ;1;Switch de Luces Universal 2 ;19;1;0;<div><p>Switch de Luces Universal 2</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_electricas/PE-69.jpg,http://2b6e3b13.ngrok.io/images/partes_electricas/PE-69B.jpg;1;1;PE-69 ;Partes Eléctricas
PLB-01 ;1;Motor Limpiabrisas Neumático Cpv Der ;20;1;0;<div><p>Motor Limpiabrisas Neumático Cpv Der</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-01.jpg,http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-01B.jpg;1;1;PLB-01 ;Partes Limpiaparabrisas
PLB-03 ;1;Brazo Limpiaparabrisas 30” Eléctrico ;20;1;0;<div><p>Brazo Limpiaparabrisas 30” Eléctrico</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-03.jpg,http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-03B.jpg;1;1;PLB-03 ;Partes Limpiaparabrisas
PLB-06 ;1;Brazo Limpiaparabrisas M.P. Económico ;20;1;0;<div><p>Brazo Limpiaparabrisas M.P. Económico</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-06.jpg,http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-06B.jpg;1;1;PLB-06 ;Partes Limpiaparabrisas
PLB-10 ;1;Pluma Limpiabrisas 24” Angosta ;20;1;0;<div><p>Pluma Limpiabrisas 24” Angosta</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-10.jpg;1;1;PLB-10 ;Partes Limpiaparabrisas
PLB-12 ;1;Brazo Limpiabrisas Aire 44111 26” ;20;1;0;<div><p>Brazo Limpiabrisas Aire 44111 26”</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-12.jpg,http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-12B.jpg;1;1;PLB-12 ;Partes Limpiaparabrisas
PLB-14 ;1;Engrane Para Motor Sprague ;20;1;0;<div><p>Engrane Para Motor Sprague</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-14.jpg;1;1;PLB-14 ;Partes Limpiaparabrisas
PLB-16 ;1;Buje Para Motor Limp. Sprague ;20;1;0;<div><p>Buje Para Motor Limp. Sprague</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-16.jpg;1;1;PLB-16 ;Partes Limpiaparabrisas
PLB-18 ;1;Cono Astreado ;20;1;0;<div><p>Cono Astreado</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-18.jpg;1;1;PLB-18 ;Partes Limpiaparabrisas
PLB-19 ;1;Transmicion P. Limpiador 86096 ;20;1;0;<div><p>Transmicion P. Limpiador 86096</p></div><div><p><a href="http://www.grupo-ochoa.com.mx/index.php?controller=contact" class="btn btn-default">Pregunta por disponibilidad</a></p></div>;http://2b6e3b13.ngrok.io/images/partes_limpiaparabrisas/PLB-19.jpg;1;1;PLB-19 ;Partes Limpiaparabrisas
